Number of Connectives: Mendes Additive Connectives,Number of Connectives: Mendes All Connectives,Number of Connectives: Mendes Causal Connectives,Number of Connectives: Mendes Concessive Connectives,Number of Connectives: Mendes Single-Word Connectives,Number of Connectives: Mendes Temporal Connectives,Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Causal Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Connective,Proficiency
8,18,1,0,18,0,0.056737588652482,0.127659574468085,0.00709219858156,0,1,1
9,26,2,0,26,0,0.039823008849558,0.115044247787611,0.008849557522124,0,1,1
4,15,1,0,15,0,0.032,0.12,0.008,0,1,1
6,23,1,0,23,1,0.022388059701493,0.085820895522388,0.003731343283582,0,1,1
16,25,0,0,25,0,0.071428571428571,0.111607142857143,0,0,1,1
8,12,0,0,12,1,0.052287581699346,0.07843137254902,0,0,1,1
10,19,3,0,19,1,0.069444444444444,0.131944444444444,0.020833333333333,0,1,1
2,12,0,0,12,0,0.018181818181818,0.109090909090909,0,0,1,1
6,31,2,0,31,1,0.027777777777778,0.143518518518519,0.009259259259259,0,1,1
11,19,1,0,19,0,0.063218390804598,0.109195402298851,0.005747126436782,0,1,1
9,17,2,0,17,1,0.072,0.136,0.016,0,1,1
5,12,0,0,12,1,0.0625,0.15,0,0,1,1
6,15,1,0,15,0,0.061855670103093,0.154639175257732,0.010309278350516,0,1,1
5,12,4,0,12,0,0.050505050505051,0.121212121212121,0.04040404040404,0,1,1
3,19,0,0,19,0,0.018072289156627,0.114457831325301,0,0,1,1
7,14,0,0,14,0,0.037634408602151,0.075268817204301,0,0,1,1
2,9,1,0,9,0,0.012987012987013,0.058441558441558,0.006493506493506,0,1,1
13,28,1,0,28,0,0.042904290429043,0.092409240924092,0.003300330033003,0,1,1
3,17,2,0,17,0,0.01685393258427,0.095505617977528,0.01123595505618,0,1,1
5,21,1,1,21,2,0.029411764705882,0.123529411764706,0.005882352941176,0.005882352941176,1,1
6,18,2,1,18,1,0.034883720930233,0.104651162790698,0.011627906976744,0.005813953488372,1,1
11,25,2,1,25,2,0.05945945945946,0.135135135135135,0.010810810810811,0.005405405405405,1,1
10,40,2,0,40,0,0.038022813688213,0.152091254752852,0.007604562737643,0,1,1
8,30,2,0,30,1,0.029090909090909,0.109090909090909,0.007272727272727,0,1,1
10,30,2,0,30,0,0.021598272138229,0.064794816414687,0.004319654427646,0,1,1
12,42,3,0,42,0,0.044280442804428,0.154981549815498,0.011070110701107,0,1,1
17,35,1,0,35,2,0.072649572649573,0.14957264957265,0.004273504273504,0,1,1
20,55,5,0,55,2,0.046948356807512,0.129107981220657,0.011737089201878,0,1,1
8,21,1,0,21,0,0.040201005025126,0.105527638190955,0.005025125628141,0,1,1
18,54,4,1,54,4,0.059602649006623,0.178807947019868,0.013245033112583,0.003311258278146,1,1
15,43,2,0,43,0,0.034642032332564,0.099307159353349,0.004618937644342,0,1,1
11,25,1,0,25,0,0.071895424836601,0.163398692810458,0.006535947712418,0,1,1
14,56,6,0,56,0,0.024734982332156,0.098939929328622,0.010600706713781,0,1,1
4,17,0,0,17,0,0.031746031746032,0.134920634920635,0,0,1,1
17,29,2,0,29,0,0.030909090909091,0.052727272727273,0.003636363636364,0,1,1
3,15,2,0,15,1,0.024590163934426,0.122950819672131,0.016393442622951,0,1,1
6,17,0,0,17,0,0.036585365853659,0.103658536585366,0,0,1,1
16,44,5,1,44,0,0.067226890756303,0.184873949579832,0.021008403361345,0.004201680672269,1,1
11,25,2,0,25,0,0.06875,0.15625,0.0125,0,1,1
9,31,2,0,31,1,0.036734693877551,0.126530612244898,0.008163265306122,0,1,1
4,8,1,0,8,0,0.030769230769231,0.061538461538462,0.007692307692308,0,1,1
13,28,6,0,28,0,0.061904761904762,0.133333333333333,0.028571428571429,0,1,1
1,10,0,0,10,1,0.006410256410256,0.064102564102564,0,0,1,1
4,18,4,0,18,0,0.024539877300614,0.110429447852761,0.024539877300614,0,1,1
9,49,3,0,49,1,0.026392961876833,0.143695014662757,0.008797653958944,0,1,1
9,25,0,0,25,0,0.039823008849558,0.110619469026549,0,0,1,1
5,17,0,0,17,0,0.027932960893855,0.094972067039106,0,0,1,1
7,39,5,0,39,0,0.03030303030303,0.168831168831169,0.021645021645022,0,1,1
11,52,6,1,52,1,0.029333333333333,0.138666666666667,0.016,0.002666666666667,1,1
12,67,4,0,67,2,0.026666666666667,0.148888888888889,0.008888888888889,0,1,1
9,41,0,0,41,2,0.036734693877551,0.16734693877551,0,0,1,1
7,17,2,0,17,2,0.047945205479452,0.116438356164384,0.013698630136986,0,1,1
3,7,1,0,7,0,0.036144578313253,0.08433734939759,0.012048192771084,0,1,1
11,32,4,0,32,2,0.04954954954955,0.144144144144144,0.018018018018018,0,1,1
3,13,1,0,13,2,0.023076923076923,0.1,0.007692307692308,0,1,1
19,25,2,0,25,0,0.089201877934272,0.117370892018779,0.009389671361502,0,1,1
11,13,0,0,13,0,0.082089552238806,0.097014925373134,0,0,1,1
1,3,0,0,3,0,0.020408163265306,0.061224489795918,0,0,1,1
6,25,0,0,25,2,0.032085561497326,0.133689839572193,0,0,1,1
3,8,0,0,8,0,0.046875,0.125,0,0,1,1
2,7,0,0,7,1,0.027397260273973,0.095890410958904,0,0,1,1
3,10,2,0,10,0,0.0375,0.125,0.025,0,1,1
9,21,1,0,21,0,0.055900621118012,0.130434782608696,0.006211180124224,0,1,1
5,15,1,0,15,0,0.056179775280899,0.168539325842697,0.01123595505618,0,1,1
2,4,0,0,4,0,0.038461538461539,0.076923076923077,0,0,1,1
8,17,0,0,17,1,0.045977011494253,0.097701149425287,0,0,1,1
11,22,1,0,22,0,0.065476190476191,0.130952380952381,0.005952380952381,0,1,1
12,31,1,0,31,1,0.057971014492754,0.14975845410628,0.004830917874396,0,1,1
1,11,2,0,11,0,0.008620689655172,0.094827586206897,0.017241379310345,0,1,1
7,16,1,0,16,1,0.0625,0.142857142857143,0.008928571428571,0,1,1
10,16,0,0,16,0,0.059880239520958,0.095808383233533,0,0,1,1
6,15,2,0,15,3,0.045454545454546,0.113636363636364,0.015151515151515,0,1,1
6,20,1,0,20,2,0.037974683544304,0.126582278481013,0.006329113924051,0,1,1
7,10,0,0,10,3,0.064220183486239,0.091743119266055,0,0,1,1
10,28,1,0,28,2,0.051546391752577,0.144329896907216,0.005154639175258,0,1,1
17,25,2,0,25,0,0.084158415841584,0.123762376237624,0.00990099009901,0,1,1
2,8,0,1,8,0,0.032258064516129,0.129032258064516,0,0.016129032258065,1,1
12,30,4,0,30,2,0.054298642533937,0.135746606334842,0.018099547511312,0,1,1
4,14,2,0,14,0,0.037383177570094,0.130841121495327,0.018691588785047,0,1,1
12,23,2,0,23,2,0.081081081081081,0.155405405405405,0.013513513513514,0,1,1
3,4,0,0,4,0,0.049180327868853,0.065573770491803,0,0,1,1
3,7,0,0,7,0,0.03,0.07,0,0,1,1
0,3,0,0,3,0,0,0.045454545454546,0,0,1,1
9,25,3,0,25,1,0.058441558441558,0.162337662337662,0.01948051948052,0,1,1
4,13,2,0,13,0,0.048192771084337,0.156626506024096,0.024096385542169,0,1,1
6,22,2,0,22,0,0.044444444444444,0.162962962962963,0.014814814814815,0,1,1
13,25,3,0,25,0,0.095588235294118,0.183823529411765,0.022058823529412,0,1,1
5,6,1,0,6,0,0.043103448275862,0.051724137931035,0.008620689655172,0,1,1
10,14,1,0,14,0,0.084033613445378,0.117647058823529,0.008403361344538,0,1,1
7,16,2,0,16,0,0.056910569105691,0.130081300813008,0.016260162601626,0,1,1
11,20,0,0,20,0,0.057291666666667,0.104166666666667,0,0,1,1
5,18,1,0,18,1,0.026041666666667,0.09375,0.005208333333333,0,1,1
9,22,0,0,22,3,0.056603773584906,0.138364779874214,0,0,1,1
5,21,3,1,21,0,0.043478260869565,0.182608695652174,0.026086956521739,0.008695652173913,1,1
7,16,1,0,16,0,0.057377049180328,0.131147540983607,0.008196721311475,0,1,1
4,12,2,0,12,0,0.033898305084746,0.101694915254237,0.016949152542373,0,1,1
8,24,1,0,24,0,0.043243243243243,0.12972972972973,0.005405405405405,0,1,1
6,26,3,0,26,0,0.033898305084746,0.146892655367232,0.016949152542373,0,1,1
6,11,0,0,11,0,0.066666666666667,0.122222222222222,0,0,1,1
9,21,3,0,21,0,0.080357142857143,0.1875,0.026785714285714,0,1,1
9,23,3,0,23,0,0.037974683544304,0.09704641350211,0.012658227848101,0,1,1
11,16,2,0,16,1,0.088709677419355,0.129032258064516,0.016129032258065,0,1,1
16,28,0,0,28,1,0.066390041493776,0.116182572614108,0,0,1,1
9,17,2,0,17,1,0.063829787234043,0.120567375886525,0.014184397163121,0,1,1
5,7,0,0,7,0,0.053763440860215,0.075268817204301,0,0,1,1
8,19,0,0,19,1,0.063492063492064,0.150793650793651,0,0,1,1
15,29,2,0,29,0,0.068493150684932,0.132420091324201,0.009132420091324,0,1,1
4,15,1,0,15,2,0.044444444444444,0.166666666666667,0.011111111111111,0,1,1
5,18,1,0,18,0,0.037593984962406,0.135338345864662,0.007518796992481,0,1,1
6,11,0,0,11,0,0.077922077922078,0.142857142857143,0,0,1,1
9,25,4,0,25,0,0.052023121387283,0.144508670520231,0.023121387283237,0,1,1
8,23,3,0,23,0,0.041237113402062,0.118556701030928,0.015463917525773,0,1,1
9,36,6,1,36,1,0.033582089552239,0.134328358208955,0.022388059701493,0.003731343283582,1,1
5,16,0,0,16,2,0.042016806722689,0.134453781512605,0,0,1,1
6,22,3,0,22,0,0.0375,0.1375,0.01875,0,1,1
4,14,0,0,14,0,0.027210884353742,0.095238095238095,0,0,1,1
2,14,1,0,14,0,0.019607843137255,0.137254901960784,0.009803921568627,0,1,1
3,12,1,0,12,0,0.021276595744681,0.085106382978723,0.00709219858156,0,1,1
5,6,0,0,6,0,0.072463768115942,0.08695652173913,0,0,1,1
2,13,2,0,13,0,0.014925373134328,0.097014925373134,0.014925373134328,0,1,1
8,16,1,0,16,1,0.070796460176991,0.141592920353982,0.008849557522124,0,1,1
6,16,2,0,16,1,0.033149171270718,0.088397790055249,0.011049723756906,0,1,1
4,34,4,0,34,1,0.016260162601626,0.138211382113821,0.016260162601626,0,1,1
11,19,0,0,19,1,0.074829931972789,0.129251700680272,0,0,1,1
13,21,2,0,21,0,0.07027027027027,0.113513513513514,0.010810810810811,0,1,1
15,20,1,0,20,0,0.073170731707317,0.097560975609756,0.004878048780488,0,1,1
4,9,0,0,9,0,0.051282051282051,0.115384615384615,0,0,1,1
10,11,0,0,11,0,0.089285714285714,0.098214285714286,0,0,1,1
7,12,0,0,12,0,0.072164948453608,0.123711340206186,0,0,1,1
5,11,2,0,11,0,0.042372881355932,0.093220338983051,0.016949152542373,0,1,1
1,13,1,0,13,0,0.01219512195122,0.158536585365854,0.01219512195122,0,1,1
3,13,2,0,13,0,0.02054794520548,0.089041095890411,0.013698630136986,0,1,1
2,7,0,0,7,0,0.018867924528302,0.066037735849057,0,0,1,1
2,12,0,0,12,0,0.025316455696203,0.151898734177215,0,0,1,1
2,7,2,0,7,0,0.021276595744681,0.074468085106383,0.021276595744681,0,1,1
1,9,1,0,9,2,0.018181818181818,0.163636363636364,0.018181818181818,0,1,1
8,23,0,0,23,1,0.059259259259259,0.17037037037037,0,0,1,1
4,12,3,0,12,1,0.032520325203252,0.097560975609756,0.024390243902439,0,1,2
4,7,1,0,7,0,0.028571428571429,0.05,0.007142857142857,0,1,2
8,38,4,0,38,0,0.024390243902439,0.115853658536585,0.01219512195122,0,1,2
8,24,1,0,24,1,0.036529680365297,0.10958904109589,0.004566210045662,0,1,2
5,13,1,0,13,1,0.048076923076923,0.125,0.009615384615385,0,1,2
3,20,2,0,20,0,0.016666666666667,0.111111111111111,0.011111111111111,0,1,2
5,32,3,0,32,0,0.018315018315018,0.117216117216117,0.010989010989011,0,1,2
13,34,1,0,34,0,0.043046357615894,0.112582781456954,0.003311258278146,0,1,2
12,30,4,0,30,0,0.056872037914692,0.14218009478673,0.018957345971564,0,1,2
12,28,1,0,28,0,0.054794520547945,0.127853881278539,0.004566210045662,0,1,2
11,34,2,1,34,1,0.045081967213115,0.139344262295082,0.008196721311475,0.004098360655738,1,2
11,40,2,0,40,1,0.037671232876712,0.136986301369863,0.006849315068493,0,1,2
5,20,1,0,20,1,0.025125628140704,0.100502512562814,0.005025125628141,0,1,2
3,27,4,0,27,0,0.015873015873016,0.142857142857143,0.021164021164021,0,1,2
7,26,0,0,26,0,0.040229885057471,0.149425287356322,0,0,1,2
12,34,0,0,34,0,0.046875,0.1328125,0,0,1,2
11,33,1,0,33,0,0.046610169491525,0.139830508474576,0.004237288135593,0,1,2
7,25,1,0,25,0,0.031111111111111,0.111111111111111,0.004444444444444,0,1,2
6,34,3,0,34,0,0.022222222222222,0.125925925925926,0.011111111111111,0,1,2
5,37,4,1,37,2,0.018050541516246,0.133574007220217,0.014440433212996,0.003610108303249,1,2
7,21,2,0,21,0,0.02880658436214,0.08641975308642,0.008230452674897,0,1,2
6,32,2,1,32,0,0.027777777777778,0.148148148148148,0.009259259259259,0.00462962962963,1,2
8,30,2,1,30,0,0.030769230769231,0.115384615384615,0.007692307692308,0.003846153846154,1,2
11,36,1,0,36,0,0.042145593869732,0.137931034482759,0.003831417624521,0,1,2
6,22,0,0,22,0,0.032786885245902,0.120218579234973,0,0,1,2
5,15,1,0,15,0,0.034246575342466,0.102739726027397,0.006849315068493,0,1,2
10,29,1,0,29,1,0.040650406504065,0.117886178861789,0.004065040650407,0,1,2
16,48,6,0,48,0,0.047197640117994,0.141592920353982,0.017699115044248,0,1,2
12,39,1,2,39,0,0.042553191489362,0.138297872340426,0.00354609929078,0.00709219858156,1,2
6,12,0,0,12,2,0.030927835051546,0.061855670103093,0,0,1,2
7,15,2,0,15,0,0.041666666666667,0.089285714285714,0.011904761904762,0,1,2
7,14,2,0,14,0,0.06140350877193,0.12280701754386,0.017543859649123,0,1,2
8,34,3,0,34,0,0.026058631921824,0.110749185667752,0.009771986970684,0,1,2
1,11,1,0,11,0,0.006666666666667,0.073333333333333,0.006666666666667,0,1,2
3,17,3,0,17,1,0.022058823529412,0.125,0.022058823529412,0,1,2
3,9,0,0,9,1,0.03030303030303,0.090909090909091,0,0,1,2
17,41,4,1,41,1,0.052147239263804,0.125766871165644,0.012269938650307,0.003067484662577,1,2
2,9,0,0,9,1,0.018018018018018,0.081081081081081,0,0,1,2
3,17,2,0,17,0,0.02,0.113333333333333,0.013333333333333,0,1,2
11,24,2,0,24,0,0.049773755656109,0.108597285067873,0.009049773755656,0,1,2
6,31,0,0,31,1,0.022813688212928,0.11787072243346,0,0,1,2
4,22,3,0,22,0,0.016666666666667,0.091666666666667,0.0125,0,1,2
5,20,0,0,20,1,0.029239766081871,0.116959064327485,0,0,1,2
9,19,0,0,19,1,0.047120418848168,0.099476439790576,0,0,1,2
9,41,2,0,41,1,0.036885245901639,0.168032786885246,0.008196721311475,0,1,2
2,6,0,0,6,0,0.021276595744681,0.063829787234043,0,0,1,2
3,10,0,0,10,1,0.027777777777778,0.092592592592593,0,0,1,2
5,16,0,1,16,1,0.042372881355932,0.135593220338983,0,0.008474576271186,1,2
6,27,1,0,27,0,0.026548672566372,0.119469026548673,0.004424778761062,0,1,2
11,57,1,1,57,0,0.03416149068323,0.177018633540373,0.003105590062112,0.003105590062112,1,2
18,45,2,1,45,2,0.05521472392638,0.138036809815951,0.006134969325153,0.003067484662577,1,2
4,12,1,0,12,0,0.035714285714286,0.107142857142857,0.008928571428571,0,1,2
4,13,1,0,13,0,0.05,0.1625,0.0125,0,1,2
5,18,3,0,18,1,0.028571428571429,0.102857142857143,0.017142857142857,0,1,2
7,26,1,0,26,2,0.027888446215139,0.103585657370518,0.00398406374502,0,1,2
3,11,0,1,11,1,0.023255813953488,0.085271317829457,0,0.007751937984496,1,2
7,17,0,0,17,0,0.029045643153527,0.070539419087137,0,0,1,2
6,29,0,0,29,1,0.022304832713755,0.107806691449814,0,0,1,2
4,9,1,0,9,0,0.075471698113208,0.169811320754717,0.018867924528302,0,1,2
20,72,9,0,72,1,0.044444444444444,0.16,0.02,0,1,2
10,25,2,0,25,0,0.049019607843137,0.122549019607843,0.009803921568627,0,1,2
6,23,1,0,23,1,0.035502958579882,0.136094674556213,0.005917159763314,0,1,2
5,15,1,0,15,0,0.051546391752577,0.154639175257732,0.010309278350516,0,1,2
8,12,0,0,12,1,0.059701492537313,0.08955223880597,0,0,1,2
2,9,0,0,9,0,0.031746031746032,0.142857142857143,0,0,1,2
4,4,0,0,4,0,0.04040404040404,0.04040404040404,0,0,1,2
14,38,1,0,38,0,0.049122807017544,0.133333333333333,0.003508771929825,0,1,2
22,57,0,0,57,1,0.066465256797583,0.172205438066465,0,0,1,2
5,8,0,0,8,0,0.047169811320755,0.075471698113208,0,0,1,2
0,3,1,0,3,0,0,0.039473684210526,0.013157894736842,0,1,2
5,20,3,0,20,2,0.031446540880503,0.125786163522013,0.018867924528302,0,1,2
3,6,0,0,6,2,0.027522935779817,0.055045871559633,0,0,1,2
6,8,0,0,8,1,0.038961038961039,0.051948051948052,0,0,1,2
12,51,6,0,51,0,0.030075187969925,0.12781954887218,0.015037593984962,0,1,2
16,45,4,0,45,0,0.049844236760125,0.14018691588785,0.012461059190031,0,1,2
4,26,0,0,26,1,0.018348623853211,0.119266055045872,0,0,1,2
13,34,4,0,34,0,0.048327137546468,0.12639405204461,0.014869888475836,0,1,2
3,18,1,0,18,0,0.01685393258427,0.101123595505618,0.00561797752809,0,1,2
11,30,1,0,30,0,0.048034934497817,0.131004366812227,0.004366812227074,0,1,2
13,41,3,0,41,1,0.036931818181818,0.116477272727273,0.008522727272727,0,1,2
14,46,6,0,46,0,0.037135278514589,0.122015915119363,0.015915119363395,0,1,2
8,31,3,0,31,1,0.031872509960159,0.123505976095618,0.01195219123506,0,1,2
13,43,2,0,43,1,0.048327137546468,0.159851301115242,0.007434944237918,0,1,2
10,38,3,0,38,1,0.03968253968254,0.150793650793651,0.011904761904762,0,1,2
8,34,4,0,34,0,0.03921568627451,0.166666666666667,0.019607843137255,0,1,2
15,41,6,0,41,2,0.050505050505051,0.138047138047138,0.02020202020202,0,1,2
18,38,0,0,38,0,0.055384615384615,0.116923076923077,0,0,1,2
12,31,4,0,31,2,0.043795620437956,0.113138686131387,0.014598540145985,0,1,2
19,47,8,0,47,1,0.05,0.123684210526316,0.021052631578947,0,1,2
23,59,5,0,59,0,0.039316239316239,0.100854700854701,0.008547008547009,0,1,2
11,51,5,0,51,4,0.024719101123596,0.114606741573034,0.01123595505618,0,1,2
12,27,1,0,27,1,0.042553191489362,0.095744680851064,0.00354609929078,0,1,2
15,43,1,0,43,0,0.052816901408451,0.151408450704225,0.003521126760563,0,1,2
12,37,5,0,37,4,0.052401746724891,0.161572052401747,0.021834061135371,0,1,2
8,25,3,0,25,2,0.047904191616767,0.149700598802395,0.017964071856287,0,1,2
5,16,1,0,16,2,0.022727272727273,0.072727272727273,0.004545454545455,0,1,2
14,35,1,0,35,6,0.044444444444444,0.111111111111111,0.003174603174603,0,1,2
10,33,3,0,33,0,0.041322314049587,0.136363636363636,0.012396694214876,0,1,2
12,47,6,0,47,4,0.035502958579882,0.13905325443787,0.017751479289941,0,1,2
9,48,5,0,48,1,0.026627218934911,0.142011834319527,0.014792899408284,0,1,2
17,55,6,0,55,3,0.038031319910515,0.123042505592841,0.013422818791946,0,1,2
10,27,2,0,27,0,0.04739336492891,0.127962085308057,0.009478672985782,0,1,2
5,19,1,0,19,0,0.040650406504065,0.154471544715447,0.008130081300813,0,1,2
14,34,3,1,34,1,0.039772727272727,0.096590909090909,0.008522727272727,0.002840909090909,1,2
10,24,2,0,24,3,0.046948356807512,0.112676056338028,0.009389671361502,0,1,2
11,27,1,0,27,2,0.048458149779736,0.118942731277533,0.004405286343612,0,1,2
14,38,3,0,38,1,0.038147138964578,0.103542234332425,0.008174386920981,0,1,2
15,49,2,0,49,2,0.044776119402985,0.146268656716418,0.005970149253731,0,1,2
5,31,3,1,31,2,0.017730496453901,0.109929078014184,0.01063829787234,0.00354609929078,1,2
7,23,5,0,23,0,0.028455284552846,0.09349593495935,0.020325203252033,0,1,2
8,25,0,0,25,2,0.032128514056225,0.100401606425703,0,0,1,2
4,12,1,0,12,2,0.02962962962963,0.088888888888889,0.007407407407407,0,1,2
18,49,8,0,49,0,0.065693430656934,0.178832116788321,0.029197080291971,0,1,2
10,41,2,0,41,1,0.03690036900369,0.151291512915129,0.007380073800738,0,1,2
9,20,1,0,20,1,0.042857142857143,0.095238095238095,0.004761904761905,0,1,2
8,21,2,0,21,1,0.045454545454546,0.119318181818182,0.011363636363636,0,1,2
5,32,1,0,32,1,0.020491803278689,0.131147540983607,0.004098360655738,0,1,2
14,45,2,0,45,1,0.05,0.160714285714286,0.007142857142857,0,1,2
17,53,6,0,53,4,0.056666666666667,0.176666666666667,0.02,0,1,2
15,38,1,0,38,4,0.052264808362369,0.132404181184669,0.003484320557491,0,1,2
9,26,3,0,26,0,0.042452830188679,0.122641509433962,0.014150943396226,0,1,2
12,35,2,0,35,2,0.043478260869565,0.126811594202899,0.007246376811594,0,1,2
5,26,4,0,26,0,0.020080321285141,0.104417670682731,0.016064257028112,0,1,2
10,30,3,0,30,2,0.037878787878788,0.113636363636364,0.011363636363636,0,1,2
10,34,3,0,34,2,0.042016806722689,0.142857142857143,0.012605042016807,0,1,2
6,27,1,0,27,4,0.024896265560166,0.112033195020747,0.004149377593361,0,1,2
11,25,3,0,25,0,0.044176706827309,0.100401606425703,0.012048192771084,0,1,2
8,18,0,1,18,0,0.029090909090909,0.065454545454546,0,0.003636363636364,1,2
15,37,2,1,37,1,0.046296296296296,0.114197530864198,0.006172839506173,0.003086419753086,1,2
15,46,5,0,46,1,0.051369863013699,0.157534246575342,0.017123287671233,0,1,2
9,24,0,0,24,1,0.041860465116279,0.111627906976744,0,0,1,2
12,33,1,0,33,0,0.051724137931035,0.142241379310345,0.004310344827586,0,1,2
14,33,3,1,33,0,0.047457627118644,0.111864406779661,0.010169491525424,0.003389830508475,1,2
5,41,5,0,41,3,0.012722646310433,0.104325699745547,0.012722646310433,0,1,2
11,39,4,0,39,0,0.03416149068323,0.12111801242236,0.012422360248447,0,1,2
12,45,3,0,45,0,0.046511627906977,0.174418604651163,0.011627906976744,0,1,2
7,43,4,0,43,1,0.023411371237458,0.1438127090301,0.013377926421405,0,1,2
21,59,4,0,59,1,0.04646017699115,0.130530973451327,0.008849557522124,0,1,2
13,38,5,0,38,1,0.032418952618454,0.094763092269327,0.012468827930175,0,1,2
18,60,5,1,60,3,0.042352941176471,0.141176470588235,0.011764705882353,0.002352941176471,1,2
14,76,4,1,76,3,0.029535864978903,0.160337552742616,0.008438818565401,0.00210970464135,1,2
2,29,3,0,29,0,0.007326007326007,0.106227106227106,0.010989010989011,0,1,2
12,40,2,0,40,3,0.045977011494253,0.153256704980843,0.007662835249042,0,1,2
34,82,4,0,82,2,0.05037037037037,0.121481481481481,0.005925925925926,0,1,2
7,35,1,0,35,0,0.023972602739726,0.11986301369863,0.003424657534247,0,1,2
9,29,1,0,29,0,0.026706231454006,0.086053412462908,0.002967359050445,0,1,3
13,35,3,0,35,2,0.040498442367601,0.109034267912773,0.009345794392523,0,1,3
15,78,13,0,78,0,0.037688442211055,0.195979899497487,0.032663316582915,0,1,3
4,28,7,0,28,0,0.016460905349794,0.11522633744856,0.02880658436214,0,1,3
51,148,10,1,148,0,0.031994981179423,0.092848180677541,0.006273525721455,0.000627352572146,1,3
9,15,3,0,15,0,0.045226130653266,0.075376884422111,0.015075376884422,0,1,3
4,38,0,0,38,2,0.016260162601626,0.154471544715447,0,0,1,3
9,28,2,0,28,0,0.028846153846154,0.08974358974359,0.006410256410256,0,1,3
4,14,2,0,14,0,0.025641025641026,0.08974358974359,0.012820512820513,0,1,3
3,8,0,0,8,1,0.014563106796117,0.038834951456311,0,0,1,3
8,16,2,0,16,0,0.037037037037037,0.074074074074074,0.009259259259259,0,1,3
3,14,0,0,14,0,0.024,0.112,0,0,1,3
10,44,2,1,44,2,0.043290043290043,0.19047619047619,0.008658008658009,0.004329004329004,1,3
5,33,0,1,33,0,0.022321428571429,0.147321428571429,0,0.004464285714286,1,3
4,27,4,0,27,0,0.026143790849673,0.176470588235294,0.026143790849673,0,1,3
5,17,0,0,17,0,0.03448275862069,0.117241379310345,0,0,1,3
11,32,2,0,32,2,0.043137254901961,0.125490196078431,0.007843137254902,0,1,3
18,49,4,0,49,4,0.055045871559633,0.149847094801223,0.012232415902141,0,1,3
3,25,1,0,25,1,0.015463917525773,0.128865979381443,0.005154639175258,0,1,3
23,57,2,0,57,2,0.046277665995976,0.114688128772636,0.004024144869215,0,1,3
6,30,5,0,30,0,0.028169014084507,0.140845070422535,0.023474178403756,0,1,3
9,39,6,0,39,0,0.026086956521739,0.11304347826087,0.017391304347826,0,1,3
