Number of Connectives: Mendes Additive Connectives,Number of Connectives: Mendes All Connectives,Number of Connectives: Mendes Causal Connectives,Number of Connectives: Mendes Concessive Connectives,Number of Connectives: Mendes Single-Word Connectives,Number of Connectives: Mendes Temporal Connectives,Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Causal Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Connective,Level
8,38,1,1,38,0,0.021220159151194,0.10079575596817,0.002652519893899,0.002652519893899,1,4
9,29,2,0,29,2,0.020454545454546,0.065909090909091,0.004545454545455,0,1,4
8,45,4,0,45,0,0.020408163265306,0.114795918367347,0.010204081632653,0,1,4
3,34,1,0,34,0,0.006396588486141,0.072494669509595,0.002132196162047,0,1,4
11,29,2,0,29,2,0.031161473087819,0.082152974504249,0.005665722379603,0,1,4
24,53,7,0,53,0,0.048484848484849,0.107070707070707,0.014141414141414,0,1,4
2,21,0,0,21,0,0.005714285714286,0.06,0,0,1,4
10,35,2,0,35,0,0.030864197530864,0.108024691358025,0.006172839506173,0,1,4
10,45,3,0,45,1,0.028901734104046,0.130057803468208,0.008670520231214,0,1,4
11,39,0,0,39,2,0.032448377581121,0.115044247787611,0,0,1,4
14,37,0,0,37,2,0.03954802259887,0.104519774011299,0,0,1,4
11,33,1,0,33,0,0.02827763496144,0.084832904884319,0.002570694087404,0,1,4
6,30,1,1,30,1,0.018575851393189,0.092879256965944,0.003095975232198,0.003095975232198,1,4
13,29,2,0,29,2,0.03768115942029,0.084057971014493,0.005797101449275,0,1,4
17,49,2,0,49,1,0.03219696969697,0.09280303030303,0.003787878787879,0,1,4
17,48,1,1,48,2,0.025875190258752,0.073059360730594,0.001522070015221,0.001522070015221,1,4
8,24,4,0,24,0,0.023598820058997,0.070796460176991,0.011799410029499,0,1,4
11,44,2,0,44,0,0.018867924528302,0.075471698113208,0.003430531732419,0,1,4
5,26,2,0,26,4,0.014005602240896,0.072829131652661,0.005602240896359,0,1,4
10,38,4,0,38,1,0.024875621890547,0.09452736318408,0.009950248756219,0,1,4
13,47,2,0,47,2,0.018922852983988,0.068413391557496,0.002911208151383,0,1,4
9,32,5,0,32,0,0.024064171122995,0.085561497326203,0.013368983957219,0,1,4
25,65,4,0,65,2,0.038402457757297,0.099846390168971,0.006144393241167,0,1,4
12,36,1,0,36,0,0.03448275862069,0.103448275862069,0.002873563218391,0,1,4
10,32,3,0,32,1,0.026525198938992,0.084880636604775,0.007957559681698,0,1,4
12,44,6,0,44,0,0.019736842105263,0.072368421052632,0.009868421052632,0,1,4
7,32,1,0,32,2,0.019718309859155,0.090140845070423,0.002816901408451,0,1,4
9,28,0,0,28,2,0.027355623100304,0.085106382978723,0,0,1,4
15,50,2,0,50,0,0.023622047244095,0.078740157480315,0.003149606299213,0,1,4
13,53,3,0,53,1,0.027196652719665,0.110878661087866,0.006276150627615,0,1,4
4,57,2,0,57,0,0.005657708628006,0.080622347949081,0.002828854314003,0,1,4
13,31,0,0,31,0,0.03359173126615,0.080103359173127,0,0,1,4
17,54,1,0,54,0,0.028960817717206,0.091993185689949,0.001703577512777,0,1,4
21,40,2,0,40,0,0.056910569105691,0.10840108401084,0.005420054200542,0,1,4
5,32,5,0,32,0,0.015015015015015,0.096096096096096,0.015015015015015,0,1,4
14,58,3,0,58,1,0.021505376344086,0.089093701996928,0.004608294930876,0,1,4
11,33,2,0,33,0,0.029411764705882,0.088235294117647,0.005347593582888,0,1,4
8,45,4,1,45,1,0.013400335008375,0.075376884422111,0.006700167504188,0.001675041876047,1,4
14,34,1,0,34,0,0.03921568627451,0.095238095238095,0.002801120448179,0,1,4
6,43,2,0,43,0,0.015189873417722,0.108860759493671,0.005063291139241,0,1,4
3,20,1,0,20,0,0.008450704225352,0.056338028169014,0.002816901408451,0,1,4
4,40,2,0,40,2,0.010958904109589,0.10958904109589,0.005479452054795,0,1,4
4,27,1,0,27,0,0.008658008658009,0.058441558441558,0.002164502164502,0,1,4
19,46,1,0,46,0,0.03304347826087,0.08,0.001739130434783,0,1,4
7,24,0,0,24,0,0.018421052631579,0.063157894736842,0,0,1,4
12,26,2,0,26,0,0.031168831168831,0.067532467532468,0.005194805194805,0,1,4
36,54,1,0,54,0,0.059405940594059,0.089108910891089,0.001650165016502,0,1,4
18,41,4,0,41,0,0.046632124352332,0.106217616580311,0.010362694300518,0,1,4
11,38,7,0,38,1,0.030470914127424,0.105263157894737,0.019390581717452,0,1,4
21,63,2,1,63,2,0.035294117647059,0.105882352941176,0.003361344537815,0.001680672268908,1,4
15,38,4,0,38,0,0.041782729805014,0.105849582172702,0.011142061281337,0,1,4
8,30,1,0,30,1,0.021680216802168,0.08130081300813,0.002710027100271,0,1,4
13,30,2,0,30,0,0.03421052631579,0.078947368421053,0.005263157894737,0,1,4
6,33,5,0,33,1,0.016129032258065,0.088709677419355,0.013440860215054,0,1,4
10,24,2,0,24,0,0.027472527472528,0.065934065934066,0.005494505494505,0,1,4
6,19,1,0,19,1,0.018461538461539,0.058461538461539,0.003076923076923,0,1,4
12,40,4,0,40,2,0.020373514431239,0.067911714770798,0.00679117147708,0,1,4
14,49,3,0,49,0,0.023372287145242,0.081803005008347,0.005008347245409,0,1,4
4,39,7,0,39,1,0.009456264775414,0.092198581560284,0.016548463356974,0,1,4
7,24,0,0,24,0,0.02,0.068571428571429,0,0,1,4
12,36,4,0,36,6,0.024691358024691,0.074074074074074,0.008230452674897,0,1,4
5,29,5,0,29,0,0.012468827930175,0.072319201995013,0.012468827930175,0,1,4
7,27,2,0,27,1,0.019125683060109,0.073770491803279,0.005464480874317,0,1,4
20,65,5,0,65,4,0.031298904538341,0.101721439749609,0.007824726134585,0,1,4
7,38,5,0,38,2,0.018181818181818,0.098701298701299,0.012987012987013,0,1,4
10,37,3,0,37,0,0.019960079840319,0.073852295409182,0.005988023952096,0,1,4
7,31,1,0,31,0,0.019390581717452,0.085872576177285,0.002770083102493,0,1,4
10,24,1,0,24,0,0.030769230769231,0.073846153846154,0.003076923076923,0,1,4
14,45,3,0,45,0,0.024475524475525,0.078671328671329,0.005244755244755,0,1,4
6,29,4,0,29,0,0.01699716713881,0.082152974504249,0.011331444759207,0,1,4
13,32,3,0,32,0,0.030232558139535,0.074418604651163,0.006976744186047,0,1,4
6,26,3,0,26,0,0.014669926650367,0.063569682151589,0.007334963325183,0,1,4
12,32,2,0,32,1,0.033149171270718,0.088397790055249,0.005524861878453,0,1,4
16,52,1,0,52,1,0.028776978417266,0.093525179856115,0.001798561151079,0,1,4
7,27,1,0,27,2,0.018134715025907,0.069948186528497,0.00259067357513,0,1,4
13,31,3,0,31,0,0.032581453634085,0.077694235588972,0.007518796992481,0,1,4
6,32,5,0,32,1,0.014184397163121,0.07565011820331,0.011820330969267,0,1,4
3,29,1,0,29,1,0.00828729281768,0.080110497237569,0.002762430939227,0,1,4
5,28,4,0,28,1,0.013661202185792,0.076502732240437,0.010928961748634,0,1,4
31,51,2,0,51,0,0.063655030800821,0.104722792607803,0.004106776180698,0,1,4
9,26,1,0,26,0,0.023316062176166,0.067357512953368,0.00259067357513,0,1,4
7,12,0,0,12,0,0.01994301994302,0.034188034188034,0,0,1,4
6,16,0,0,16,0,0.017543859649123,0.046783625730994,0,0,1,4
9,20,0,1,20,0,0.025,0.055555555555556,0,0.002777777777778,1,4
10,28,4,0,28,0,0.01788908765653,0.050089445438283,0.007155635062612,0,1,4
8,29,1,0,29,0,0.021563342318059,0.078167115902965,0.002695417789757,0,1,4
5,28,3,0,28,0,0.013157894736842,0.073684210526316,0.007894736842105,0,1,4
8,36,1,0,36,0,0.016666666666667,0.075,0.002083333333333,0,1,4
6,22,4,0,22,1,0.016713091922006,0.061281337047354,0.011142061281337,0,1,4
13,28,7,0,28,1,0.032019704433498,0.068965517241379,0.017241379310345,0,1,4
6,26,1,0,26,1,0.01699716713881,0.073654390934844,0.002832861189802,0,1,4
13,40,6,0,40,1,0.034300791556728,0.105540897097625,0.015831134564644,0,1,4
11,48,3,0,48,0,0.019400352733686,0.084656084656085,0.005291005291005,0,1,4
9,29,1,0,29,0,0.025352112676056,0.08169014084507,0.002816901408451,0,1,4
8,38,1,0,38,0,0.021333333333333,0.101333333333333,0.002666666666667,0,1,4
10,25,2,0,25,1,0.028328611898017,0.070821529745043,0.005665722379603,0,1,4
14,38,2,0,38,0,0.031674208144796,0.085972850678733,0.004524886877828,0,1,4
9,32,4,0,32,0,0.024657534246575,0.087671232876712,0.010958904109589,0,1,4
7,25,1,0,25,2,0.020588235294118,0.073529411764706,0.002941176470588,0,1,4
9,35,1,0,35,2,0.025210084033613,0.098039215686275,0.002801120448179,0,1,4
8,36,2,0,36,1,0.020779220779221,0.093506493506494,0.005194805194805,0,1,4
5,26,2,0,26,0,0.014164305949009,0.073654390934844,0.005665722379603,0,1,4
14,41,4,0,41,0,0.028282828282828,0.082828282828283,0.008080808080808,0,1,4
8,29,2,0,29,1,0.021108179419525,0.076517150395778,0.005277044854881,0,1,4
9,38,1,2,38,1,0.018329938900204,0.077393075356416,0.0020366598778,0.004073319755601,1,4
7,29,2,0,29,1,0.018181818181818,0.075324675324675,0.005194805194805,0,1,4
9,31,2,0,31,2,0.026548672566372,0.091445427728614,0.005899705014749,0,1,4
13,47,2,0,47,0,0.02863436123348,0.10352422907489,0.004405286343612,0,1,4
6,36,2,0,36,0,0.018181818181818,0.109090909090909,0.006060606060606,0,1,4
11,44,1,0,44,1,0.029810298102981,0.119241192411924,0.002710027100271,0,1,4
15,31,1,0,31,1,0.043352601156069,0.089595375722543,0.002890173410405,0,1,4
28,63,2,0,63,1,0.042424242424242,0.095454545454546,0.003030303030303,0,1,4
4,39,1,0,39,5,0.008163265306122,0.079591836734694,0.002040816326531,0,1,4
8,34,4,0,34,2,0.022222222222222,0.094444444444444,0.011111111111111,0,1,4
6,30,3,0,30,3,0.016172506738545,0.080862533692722,0.008086253369272,0,1,4
0,14,0,1,14,0,0,0.041420118343195,0,0.002958579881657,1,4
10,37,5,0,37,0,0.022075055187638,0.081677704194261,0.011037527593819,0,1,4
6,36,5,0,36,1,0.01699716713881,0.101983002832861,0.014164305949009,0,1,4
4,23,3,0,23,2,0.012307692307692,0.070769230769231,0.009230769230769,0,1,4
20,41,3,0,41,2,0.051020408163265,0.104591836734694,0.00765306122449,0,1,4
15,37,4,0,37,0,0.041322314049587,0.101928374655647,0.011019283746557,0,1,4
9,20,1,0,20,0,0.0225,0.05,0.0025,0,1,4
8,42,3,0,42,0,0.021052631578947,0.110526315789474,0.007894736842105,0,1,4
8,36,2,0,36,0,0.016161616161616,0.072727272727273,0.004040404040404,0,1,4
5,33,1,0,33,0,0.013966480446927,0.092178770949721,0.002793296089385,0,1,4
7,23,3,0,23,0,0.018716577540107,0.061497326203209,0.008021390374332,0,1,4
13,51,6,0,51,0,0.019259259259259,0.075555555555556,0.008888888888889,0,1,4
15,33,2,0,33,0,0.042372881355932,0.093220338983051,0.005649717514124,0,1,4
10,23,1,0,23,2,0.029154518950437,0.067055393586006,0.002915451895044,0,1,4
12,41,2,0,41,2,0.032967032967033,0.112637362637363,0.005494505494505,0,1,4
21,47,0,0,47,0,0.060518731988473,0.135446685878963,0,0,1,4
19,46,0,0,46,0,0.036468330134357,0.088291746641075,0,0,1,4
16,72,8,0,72,2,0.023021582733813,0.103597122302158,0.011510791366907,0,1,4
12,34,2,0,34,0,0.032967032967033,0.093406593406593,0.005494505494505,0,1,4
17,37,3,0,37,0,0.049132947976879,0.106936416184971,0.008670520231214,0,1,4
19,58,1,0,58,1,0.034545454545455,0.105454545454545,0.001818181818182,0,1,4
7,33,0,0,33,0,0.019607843137255,0.092436974789916,0,0,1,4
11,50,7,0,50,0,0.018211920529801,0.082781456953642,0.01158940397351,0,1,4
12,46,2,0,46,2,0.018376722817764,0.070444104134763,0.003062787136294,0,1,4
8,37,1,0,37,1,0.018475750577367,0.085450346420323,0.002309468822171,0,1,4
6,37,5,0,37,1,0.017595307917889,0.108504398826979,0.014662756598241,0,1,4
5,32,5,0,32,1,0.014164305949009,0.090651558073654,0.014164305949009,0,1,4
2,28,5,0,28,2,0.005847953216374,0.08187134502924,0.014619883040936,0,1,4
13,57,4,0,57,2,0.021035598705502,0.092233009708738,0.006472491909385,0,1,4
4,34,1,0,34,0,0.011331444759207,0.096317280453258,0.002832861189802,0,1,4
3,35,3,0,35,10,0.008064516129032,0.094086021505376,0.008064516129032,0,1,4
8,39,1,0,39,1,0.021505376344086,0.104838709677419,0.002688172043011,0,1,4
9,38,5,0,38,0,0.024523160762943,0.103542234332425,0.013623978201635,0,1,4
17,53,2,0,53,0,0.030965391621129,0.096539162112933,0.003642987249545,0,1,4
5,27,1,0,27,1,0.014005602240896,0.07563025210084,0.002801120448179,0,1,4
3,23,0,0,23,0,0.008130081300813,0.062330623306233,0,0,1,4
9,28,2,0,28,0,0.026086956521739,0.081159420289855,0.005797101449275,0,1,4
7,22,0,0,22,1,0.021943573667712,0.068965517241379,0,0,1,4
11,43,2,0,43,1,0.02540415704388,0.099307159353349,0.004618937644342,0,1,4
9,43,7,0,43,1,0.022613065326633,0.108040201005025,0.017587939698493,0,1,4
13,32,2,0,32,0,0.037249283667622,0.091690544412607,0.005730659025788,0,1,4
7,32,5,0,32,6,0.019230769230769,0.087912087912088,0.013736263736264,0,1,4
11,35,3,0,35,1,0.031073446327684,0.098870056497175,0.008474576271186,0,1,4
8,24,0,0,24,0,0.022222222222222,0.066666666666667,0,0,1,4
7,29,1,0,29,1,0.020057306590258,0.083094555873926,0.002865329512894,0,1,4
11,39,3,0,39,4,0.029649595687332,0.105121293800539,0.008086253369272,0,1,4
13,43,8,0,43,1,0.036211699164345,0.119777158774373,0.022284122562674,0,1,4
9,29,1,0,29,0,0.025,0.080555555555556,0.002777777777778,0,1,4
5,27,4,0,27,0,0.014792899408284,0.079881656804734,0.011834319526627,0,1,4
6,28,0,0,28,1,0.011787819253438,0.055009823182711,0,0,1,4
8,32,3,0,32,0,0.023598820058997,0.094395280235988,0.008849557522124,0,1,4
7,37,0,0,37,1,0.019337016574586,0.102209944751381,0,0,1,4
13,42,2,0,42,3,0.029082774049217,0.093959731543624,0.004474272930649,0,1,4
17,58,6,0,58,1,0.035269709543569,0.120331950207469,0.012448132780083,0,1,4
10,37,2,0,37,2,0.028248587570622,0.104519774011299,0.005649717514124,0,1,4
13,45,5,1,45,2,0.02863436123348,0.099118942731278,0.011013215859031,0.002202643171806,1,4
6,26,4,0,26,1,0.016438356164384,0.071232876712329,0.010958904109589,0,1,4
7,37,2,0,37,2,0.019178082191781,0.101369863013699,0.005479452054795,0,1,4
10,28,2,0,28,0,0.025575447570333,0.071611253196931,0.005115089514067,0,1,4
10,32,7,0,32,0,0.028901734104046,0.092485549132948,0.020231213872832,0,1,4
11,49,1,0,49,1,0.018425460636516,0.082077051926298,0.001675041876047,0,1,4
11,40,3,0,40,1,0.03030303030303,0.110192837465565,0.008264462809917,0,1,4
12,36,8,0,36,0,0.032608695652174,0.097826086956522,0.021739130434783,0,1,4
7,21,1,0,21,1,0.016746411483254,0.050239234449761,0.002392344497608,0,1,4
6,25,3,0,25,0,0.016172506738545,0.067385444743935,0.008086253369272,0,1,4
14,45,6,0,45,0,0.022151898734177,0.07120253164557,0.009493670886076,0,1,4
11,37,2,0,37,0,0.031609195402299,0.10632183908046,0.005747126436782,0,1,4
12,38,4,0,38,0,0.034090909090909,0.107954545454545,0.011363636363636,0,1,4
15,27,1,0,27,1,0.03957783641161,0.071240105540897,0.002638522427441,0,1,4
20,41,6,0,41,2,0.05449591280654,0.111716621253406,0.016348773841962,0,1,4
2,18,1,0,18,0,0.005813953488372,0.052325581395349,0.002906976744186,0,1,4
6,34,1,1,34,0,0.016949152542373,0.096045197740113,0.002824858757062,0.002824858757062,1,4
5,26,2,0,26,0,0.01432664756447,0.074498567335244,0.005730659025788,0,1,4
6,32,1,0,32,0,0.016085790884719,0.085790884718499,0.002680965147453,0,1,4
9,22,2,0,22,0,0.024861878453039,0.060773480662983,0.005524861878453,0,1,4
7,34,4,0,34,0,0.019830028328612,0.096317280453258,0.011331444759207,0,1,4
9,32,1,0,32,0,0.025787965616046,0.091690544412607,0.002865329512894,0,1,4
8,30,0,0,30,1,0.023188405797101,0.08695652173913,0,0,1,4
6,41,6,0,41,1,0.011194029850746,0.076492537313433,0.011194029850746,0,1,4
9,27,2,0,27,0,0.025210084033613,0.07563025210084,0.005602240896359,0,1,4
3,29,3,0,29,1,0.007853403141361,0.075916230366492,0.007853403141361,0,1,4
11,25,0,0,25,0,0.03021978021978,0.068681318681319,0,0,1,4
12,37,5,0,37,1,0.030848329048843,0.095115681233933,0.012853470437018,0,1,4
6,25,1,1,25,0,0.016304347826087,0.067934782608696,0.002717391304348,0.002717391304348,1,4
4,16,0,0,16,0,0.011049723756906,0.044198895027624,0,0,1,4
6,37,0,0,37,0,0.010657193605684,0.065719360568384,0,0,1,4
11,35,2,0,35,4,0.032934131736527,0.104790419161677,0.005988023952096,0,1,4
4,30,2,0,30,0,0.011904761904762,0.089285714285714,0.005952380952381,0,1,4
18,55,5,0,55,0,0.036072144288577,0.110220440881764,0.01002004008016,0,1,4
14,37,4,0,37,0,0.03899721448468,0.103064066852368,0.011142061281337,0,1,4
7,25,1,0,25,1,0.020648967551622,0.073746312684366,0.002949852507375,0,1,4
8,34,0,0,34,0,0.023460410557185,0.099706744868035,0,0,1,4
12,40,0,0,40,1,0.033240997229917,0.110803324099723,0,0,1,4
9,27,4,0,27,0,0.025139664804469,0.075418994413408,0.011173184357542,0,1,4
11,27,0,0,27,0,0.030470914127424,0.074792243767313,0,0,1,4
14,40,0,0,40,2,0.025735294117647,0.073529411764706,0,0,1,4
4,24,3,1,24,0,0.010869565217391,0.065217391304348,0.008152173913043,0.002717391304348,1,4
4,23,3,0,23,2,0.010752688172043,0.061827956989247,0.008064516129032,0,1,4
15,45,5,0,45,0,0.029469548133595,0.088408644400786,0.009823182711198,0,1,4
12,36,3,0,36,0,0.023809523809524,0.071428571428571,0.005952380952381,0,1,4
8,37,6,0,37,0,0.022038567493113,0.101928374655647,0.016528925619835,0,1,4
9,26,3,1,26,0,0.025936599423631,0.07492795389049,0.00864553314121,0.002881844380403,1,4
9,31,7,0,31,0,0.024861878453039,0.085635359116022,0.019337016574586,0,1,4
10,37,4,0,37,2,0.027932960893855,0.103351955307263,0.011173184357542,0,1,4
9,35,5,0,35,1,0.024930747922438,0.096952908587258,0.013850415512465,0,1,4
15,32,0,0,32,0,0.040322580645161,0.086021505376344,0,0,1,4
5,34,1,0,34,0,0.014450867052023,0.098265895953757,0.002890173410405,0,1,4
13,34,2,0,34,0,0.031707317073171,0.082926829268293,0.004878048780488,0,1,4
10,31,0,0,31,1,0.028089887640449,0.087078651685393,0,0,1,4
14,59,2,0,59,1,0.022222222222222,0.093650793650794,0.003174603174603,0,1,4
15,32,1,0,32,0,0.044510385756677,0.094955489614243,0.002967359050445,0,1,4
12,34,2,0,34,0,0.033057851239669,0.09366391184573,0.005509641873278,0,1,4
4,29,4,0,29,1,0.01063829787234,0.077127659574468,0.01063829787234,0,1,4
11,29,2,0,29,1,0.031609195402299,0.083333333333333,0.005747126436782,0,1,4
8,27,5,0,27,1,0.023880597014925,0.080597014925373,0.014925373134328,0,1,4
4,25,2,0,25,0,0.011799410029499,0.073746312684366,0.005899705014749,0,1,4
4,20,1,0,20,0,0.011019283746557,0.055096418732782,0.002754820936639,0,1,4
6,26,0,0,26,0,0.017441860465116,0.075581395348837,0,0,1,4
20,45,4,0,45,0,0.034662045060659,0.077989601386482,0.006932409012132,0,1,4
10,25,2,0,25,4,0.026455026455027,0.066137566137566,0.005291005291005,0,1,4
7,37,1,0,37,2,0.017241379310345,0.091133004926108,0.002463054187192,0,1,4
12,46,6,0,46,0,0.028169014084507,0.107981220657277,0.014084507042254,0,1,4
15,34,2,0,34,1,0.043859649122807,0.099415204678363,0.005847953216374,0,1,4
10,50,2,0,50,1,0.022075055187638,0.11037527593819,0.004415011037528,0,1,4
4,35,4,0,35,0,0.008528784648188,0.074626865671642,0.008528784648188,0,1,4
12,39,2,0,39,0,0.029776674937965,0.096774193548387,0.004962779156328,0,1,4
27,52,2,0,52,0,0.050656660412758,0.097560975609756,0.00375234521576,0,1,4
17,42,3,0,42,0,0.032818532818533,0.081081081081081,0.005791505791506,0,1,4
16,53,7,0,53,3,0.032193158953722,0.106639839034205,0.014084507042254,0,1,4
4,39,2,1,39,0,0.009029345372461,0.08803611738149,0.00451467268623,0.002257336343115,1,4
10,32,2,0,32,1,0.021691973969631,0.06941431670282,0.004338394793926,0,1,4
18,40,3,0,40,0,0.052023121387283,0.115606936416185,0.008670520231214,0,1,4
8,21,0,0,21,0,0.017057569296375,0.044776119402985,0,0,1,4
13,27,2,0,27,0,0.034391534391534,0.071428571428571,0.005291005291005,0,1,4
12,62,4,0,62,0,0.017699115044248,0.091445427728614,0.005899705014749,0,1,4
12,29,1,0,29,0,0.036474164133739,0.088145896656535,0.003039513677812,0,1,4
7,33,3,0,33,2,0.020348837209302,0.09593023255814,0.008720930232558,0,1,4
24,77,4,0,77,2,0.0375,0.1203125,0.00625,0,1,4
16,35,4,0,35,0,0.04221635883905,0.092348284960422,0.010554089709763,0,1,4
10,45,9,0,45,0,0.023696682464455,0.106635071090047,0.02132701421801,0,1,4
